date,state,city,confirmed,deaths,estimated_population_2019,confirmed_per_100k_inhabitants,death_rate
2020-12-29,TO,Palmeiras do Tocantins,367,5,6658.0,5441.06746,0.0136
2020-12-29,TO,Palmeirópolis,262,7,7659.0,3413.23606,0.0267
2020-12-29,TO,Paranã,157,2,10449.0,1504.26368,0.0127
2020-12-29,TO,Paraíso do Tocantins,2809,49,51252.0,5413.27012,0.0174
2020-12-29,TO,Pau D'Arco,175,6,4849.0,3595.64413,0.0343
2020-12-29,TO,Pedro Afonso,822,13,13578.0,5968.19865,0.0158
2020-12-29,TO,Peixe,292,6,11749.0,2459.36158,0.0205
2020-12-29,TO,Pequizeiro,219,6,5477.0,3973.14949,0.0274
2020-12-29,TO,Pindorama do Tocantins,62,0,4447.0,1399.54853,0.0
2020-12-29,TO,Piraquê,49,1,3028.0,1615.56215,0.0204
2020-12-29,TO,Pium,222,1,7654.0,2867.10577,0.0045
2020-12-29,TO,Ponte Alta do Bom Jesus,69,3,4596.0,1502.94054,0.0435
2020-12-29,TO,Ponte Alta do Tocantins,307,6,8039.0,3782.65155,0.0195
2020-12-29,TO,Porto Alegre do Tocantins,36,1,3139.0,1135.64669,0.0278
2020-12-29,TO,Porto Nacional,3203,56,53010.0,6007.57746,0.0175
2020-12-29,TO,Praia Norte,181,2,8432.0,2129.91292,0.011000000000000001
2020-12-29,TO,Presidente Kennedy,94,2,3684.0,2557.1273100000008,0.0213
2020-12-29,TO,Pugmil,113,0,2688.0,4158.9989,0.0
2020-12-29,TO,Recursolândia,110,2,4293.0,2533.39475,0.0182
2020-12-29,TO,Riachinho,157,1,4645.0,3351.83604,0.0064
2020-12-29,TO,Rio Sono,205,1,6478.0,3159.67941,0.0049
2020-12-29,TO,Rio da Conceição,53,0,2130.0,2441.2713,0.0
2020-12-29,TO,Rio dos Bois,151,1,2834.0,5287.11485,0.0066
2020-12-29,TO,Sampaio,382,3,4711.0,7968.2937,0.0079
2020-12-29,TO,Sandolândia,147,4,3375.0,4358.13816,0.0272
2020-12-29,TO,Santa Fé do Araguaia,382,5,7512.0,5029.62475,0.0131
2020-12-29,TO,Santa Maria do Tocantins,33,0,3434.0,946.64372,0.0
2020-12-29,TO,Santa Rita do Tocantins,65,1,2365.0,2724.22464,0.0154
2020-12-29,TO,Santa Rosa do Tocantins,55,2,4829.0,1134.95667,0.0364
2020-12-29,TO,Santa Tereza do Tocantins,148,2,2866.0,5108.73317,0.0135
2020-12-29,TO,Santa Terezinha do Tocantins,108,3,2529.0,4268.7747,0.0278
2020-12-29,TO,Silvanópolis,330,7,5403.0,6079.5873200000015,0.0212
2020-12-29,TO,Sucupira,75,0,1966.0,3776.43505,0.0
2020-12-29,TO,São Bento do Tocantins,641,5,5324.0,11890.18735,0.0078
2020-12-29,TO,São Félix do Tocantins,88,0,1585.0,5506.8836,0.0
2020-12-29,TO,São Miguel do Tocantins,344,10,12139.0,2798.1129,0.0291
2020-12-29,TO,São Salvador do Tocantins,35,0,3082.0,1131.22172,0.0
2020-12-29,TO,São Sebastião do Tocantins,283,1,4805.0,5832.64633,0.0035
2020-12-29,TO,São Valério,41,0,3960.0,1050.20492,0.0
2020-12-29,TO,Sítio Novo do Tocantins,309,5,9029.0,3434.47816,0.0162
2020-12-29,TO,Tabocão,181,3,2589.0,6956.18755,0.0166
2020-12-29,TO,Taguatinga,182,4,16683.0,1081.7236300000004,0.022000000000000002
2020-12-29,TO,Taipas do Tocantins,32,0,2148.0,1477.37765,0.0
2020-12-29,TO,Talismã,109,1,2793.0,3876.2446700000014,0.0092
2020-12-29,TO,Tocantinópolis,1226,22,22870.0,5366.60101,0.0179
2020-12-29,TO,Tocantínia,424,5,7545.0,5566.496,0.0118
2020-12-29,TO,Tupirama,115,2,1891.0,5983.35068,0.0174
2020-12-29,TO,Tupiratins,33,0,2671.0,1209.23415,0.0
2020-12-29,TO,Wanderlândia,453,6,11683.0,3860.5761,0.0132
2020-12-29,TO,Xambioá,1050,15,11540.0,9114.58333,0.0143
2020-12-29,RS,Aceguá,45,0,4901.0,910.56253,0.0
2020-12-29,RS,Agudo,210,1,16461.0,1280.40973,0.0048
2020-12-29,RS,Ajuricaba,368,3,7024.0,5266.92429,0.0082
2020-12-29,RS,Alecrim,57,2,5950.0,978.20491,0.0351
2020-12-29,RS,Alegrete,2059,37,73589.0,2819.46651,0.018000000000000002
2020-12-29,RS,Alegria,170,1,3464.0,5038.52993,0.0059
2020-12-29,RS,Almirante Tamandaré do Sul,60,0,1964.0,3078.5018,0.0
2020-12-29,RS,Alpestre,113,2,6258.0,1862.53503,0.0177
2020-12-29,RS,Alto Alegre,20,0,1638.0,1239.9256,0.0
2020-12-29,RS,Alto Feliz,74,0,3028.0,2437.41765,0.0
2020-12-29,RS,Alvorada,7997,225,210305.0,3783.73519,0.0281
2020-12-29,RS,Amaral Ferrador,106,1,7031.0,1496.11856,0.0094
2020-12-29,RS,Ametista do Sul,136,0,7409.0,1837.09307,0.0
2020-12-29,RS,André da Rocha,49,0,1333.0,3648.54803,0.0
2020-12-29,RS,Anta Gorda,286,0,5981.0,4797.85271,0.0
2020-12-29,RS,Antônio Prado,976,11,13050.0,7481.7937900000015,0.0113
2020-12-29,RS,Arambaré,57,1,3581.0,1600.22459,0.0175
2020-12-29,RS,Araricá,377,8,5698.0,6532.6633200000015,0.0212
2020-12-29,RS,Aratiba,189,4,6235.0,3053.80514,0.0212
2020-12-29,RS,Arroio Grande,294,4,18293.0,1612.01886,0.0136
2020-12-29,RS,Arroio do Meio,968,9,20805.0,4616.77875,0.0093
2020-12-29,RS,Arroio do Padre,71,0,2937.0,2405.96408,0.0
2020-12-29,RS,Arroio do Sal,385,10,10065.0,3745.50054,0.026000000000000002
2020-12-29,RS,Arroio do Tigre,204,2,13373.0,1520.91255,0.0098
2020-12-29,RS,Arroio dos Ratos,314,16,14151.0,2214.85505,0.051
2020-12-29,RS,Arvorezinha,305,6,10424.0,2926.220860000001,0.0197
2020-12-29,RS,Augusto Pestana,79,2,6661.0,1196.60709,0.0253
2020-12-29,RS,Bagé,2719,51,121143.0,2240.90328,0.0188
2020-12-29,RS,Balneário Pinhal,354,8,14068.0,2464.66616,0.0226
2020-12-29,RS,Barra Funda,190,3,2539.0,7448.05958,0.0158
2020-12-29,RS,Barra do Guarita,63,0,3248.0,1934.29536,0.0
2020-12-29,RS,Barra do Quaraí,144,1,4215.0,3406.6714,0.0069
2020-12-29,RS,Barra do Ribeiro,287,25,13491.0,2117.1437,0.0871
2020-12-29,RS,Barra do Rio Azul,20,1,1690.0,1208.45921,0.05
2020-12-29,RS,Barracão,140,4,5275.0,2663.62253,0.0286
2020-12-29,RS,Barros Cassal,233,2,11199.0,2083.70596,0.0086
2020-12-29,RS,Barão,185,3,6171.0,2982.90874,0.0162
2020-12-29,RS,Barão de Cotegipe,300,4,6623.0,4531.72205,0.0133
2020-12-29,RS,Barão do Triunfo,151,1,7487.0,2008.24578,0.0066
2020-12-29,RS,Benjamin Constant do Sul,119,0,1994.0,6077.63023,0.0
2020-12-29,RS,Bento Gonçalves,6764,137,120454.0,5553.2294,0.0203
2020-12-29,RS,Boa Vista das Missões,11,0,2098.0,525.81262,0.0
2020-12-29,RS,Boa Vista do Buricá,258,4,6712.0,3843.86174,0.0155
2020-12-29,RS,Boa Vista do Cadeado,40,0,2470.0,1620.74554,0.0
2020-12-29,RS,Boa Vista do Incra,43,1,2603.0,1643.73089,0.0233
2020-12-29,RS,Boa Vista do Sul,105,1,2783.0,3779.69762,0.0095
2020-12-29,RS,Bom Jesus,354,8,11349.0,3130.25024,0.0226
2020-12-29,RS,Bom Princípio,609,8,14055.0,4272.1852,0.0131
2020-12-29,RS,Bom Progresso,30,0,1942.0,1579.77883,0.0
2020-12-29,RS,Bom Retiro do Sul,427,7,12328.0,3446.32768,0.0164
2020-12-29,RS,Boqueirão do Leão,153,3,7714.0,1986.49701,0.0196
2020-12-29,RS,Bossoroca,106,1,6279.0,1708.29976,0.0094
2020-12-29,RS,Bozano,51,0,2123.0,2415.91663,0.0
2020-12-29,RS,Braga,26,0,3353.0,785.26125,0.0
2020-12-29,RS,Brochier,92,0,5074.0,1802.50784,0.0
2020-12-29,RS,Butiá,625,24,20941.0,2983.00878,0.0384
2020-12-29,RS,Cacequi,78,2,12561.0,627.86766,0.0256
2020-12-29,RS,Cachoeira do Sul,1689,21,82201.0,2063.05195,0.0124
2020-12-29,RS,Cachoeirinha,5512,137,130293.0,4199.93904,0.0249
2020-12-29,RS,Cacique Doble,159,0,5065.0,3133.62239,0.0
2020-12-29,RS,Caibaté,19,3,4846.0,393.94568,0.1579
2020-12-29,RS,Caiçara,216,3,4743.0,4595.74468,0.0139
2020-12-29,RS,Camaquã,2564,33,66261.0,3856.9150700000014,0.0129
2020-12-29,RS,Camargo,129,1,2733.0,4704.59519,0.0078
2020-12-29,RS,Cambará do Sul,242,1,6431.0,3777.7084,0.0041
2020-12-29,RS,Campestre da Serra,75,0,3388.0,2209.13108,0.0
2020-12-29,RS,Campina das Missões,107,4,5474.0,1982.21564,0.0374
2020-12-29,RS,Campinas do Sul,228,2,5454.0,4192.71791,0.0088
2020-12-29,RS,Campo Bom,5097,76,66712.0,7338.24757,0.0149
2020-12-29,RS,Campo Novo,63,2,4484.0,1439.67093,0.0317
2020-12-29,RS,Campos Borges,100,0,3320.0,3034.90137,0.0
2020-12-29,RS,Candelária,601,9,31365.0,1912.73352,0.015
2020-12-29,RS,Candiota,227,2,9584.0,2353.06313,0.0088
2020-12-29,RS,Canela,2066,36,44998.0,4541.85719,0.0174
2020-12-29,RS,Canguçu,919,19,56045.0,1634.91132,0.0207
2020-12-29,RS,Canoas,14573,452,346616.0,4185.14221,0.031
2020-12-29,RS,Canudos do Vale,17,1,1716.0,997.06745,0.0588
2020-12-29,RS,Capela de Santana,85,2,11940.0,704.5756,0.0235
2020-12-29,RS,Capitão,170,1,2757.0,6152.73254,0.0059
2020-12-29,RS,Capivari do Sul,290,1,4660.0,6133.67174,0.0034
2020-12-29,RS,Capão Bonito do Sul,39,1,1654.0,2376.59963,0.0256
2020-12-29,RS,Capão da Canoa,2285,52,53049.0,4227.48885,0.0228
2020-12-29,RS,Capão do Cipó,27,0,3651.0,729.92701,0.0
2020-12-29,RS,Capão do Leão,687,23,25354.0,2703.76638,0.0335
2020-12-29,RS,Carazinho,2603,41,62110.0,4180.51875,0.0158
2020-12-29,RS,Caraá,307,9,8270.0,3676.64671,0.0293
2020-12-29,RS,Carlos Barbosa,1729,19,29833.0,5717.40353,0.011000000000000001
2020-12-29,RS,Carlos Gomes,49,0,1377.0,3626.94301,0.0
2020-12-29,RS,Casca,589,8,9031.0,6507.56822,0.0136
2020-12-29,RS,Caseiros,89,4,3202.0,2767.41294,0.0449
2020-12-29,RS,Catuípe,228,7,8774.0,2620.38846,0.0307
2020-12-29,RS,Caxias do Sul,19514,290,510906.0,3771.17833,0.0149
2020-12-29,RS,Caçapava do Sul,909,19,33624.0,2709.55049,0.0209
2020-12-29,RS,Centenário,44,0,2891.0,1529.37087,0.0
2020-12-29,RS,Cerrito,151,1,6091.0,2497.106,0.0066
2020-12-29,RS,Cerro Branco,14,0,4691.0,297.49256,0.0
2020-12-29,RS,Cerro Grande,23,3,2311.0,1001.74216,0.1304
2020-12-29,RS,Cerro Grande do Sul,108,5,12239.0,870.05559,0.0463
2020-12-29,RS,Cerro Largo,304,3,14133.0,2142.5047600000007,0.0099
2020-12-29,RS,Chapada,225,2,9269.0,2435.3285,0.0089
2020-12-29,RS,Charqueadas,1569,21,40789.0,3802.89883,0.0134
2020-12-29,RS,Charrua,232,11,3279.0,7134.07134,0.0474
2020-12-29,RS,Chiapetta,89,2,3756.0,2393.11643,0.0225
2020-12-29,RS,Chuvisca,24,1,5441.0,437.9562,0.0417
2020-12-29,RS,Chuí,89,0,6704.0,1314.62334,0.0
2020-12-29,RS,Cidreira,478,16,16254.0,2882.47,0.0335
2020-12-29,RS,Ciríaco,239,5,4747.0,5064.63234,0.0209
2020-12-29,RS,Colinas,179,0,2438.0,7249.89874,0.0
2020-12-29,RS,Colorado,143,3,3175.0,4568.6901,0.021
2020-12-29,RS,Condor,317,3,6753.0,4690.04291,0.0095
2020-12-29,RS,Constantina,360,1,9911.0,3633.79429,0.0028
2020-12-29,RS,Coqueiro Baixo,37,0,1501.0,2474.91639,0.0
2020-12-29,RS,Coqueiros do Sul,20,2,2306.0,874.8906400000002,0.1
2020-12-29,RS,Coronel Barros,67,0,2519.0,2658.73016,0.0
2020-12-29,RS,Coronel Bicaco,193,4,7325.0,2655.47606,0.0207
2020-12-29,RS,Coronel Pilar,41,1,1628.0,2540.27261,0.0244
2020-12-29,RS,Cotiporã,265,0,3853.0,6904.63783,0.0
2020-12-29,RS,Coxilha,147,5,2756.0,5359.09588,0.034
2020-12-29,RS,Crissiumal,186,5,13448.0,1392.52826,0.0269
2020-12-29,RS,Cristal,231,4,8009.0,2863.51804,0.0173
2020-12-29,RS,Cristal do Sul,63,0,2847.0,2215.18987,0.0
2020-12-29,RS,Cruz Alta,2813,57,60299.0,4694.4361,0.0203
2020-12-29,RS,Cruzaltense,58,2,1833.0,3224.01334,0.0345
2020-12-29,RS,Cruzeiro do Sul,433,5,12348.0,3491.3723600000008,0.0115
2020-12-29,RS,Cândido Godói,113,0,6198.0,1837.09966,0.0
2020-12-29,RS,David Canabarro,205,2,4740.0,4328.5473,0.0098
2020-12-29,RS,Derrubadas,103,2,2805.0,3730.5324200000014,0.0194
2020-12-29,RS,Dezesseis de Novembro,12,1,2427.0,504.62574000000006,0.0833
2020-12-29,RS,Dilermando de Aguiar,29,2,3014.0,966.02265,0.069
2020-12-29,RS,Dois Irmãos,1147,14,32671.0,3463.26882,0.0122
2020-12-29,RS,Dois Irmãos das Missões,56,0,2026.0,2788.84462,0.0
2020-12-29,RS,Dois Lajeados,107,0,3400.0,3142.43759,0.0
2020-12-29,RS,Dom Feliciano,122,5,15414.0,787.75747,0.040999999999999995
2020-12-29,RS,Dom Pedrito,538,5,38461.0,1403.27082,0.0093
2020-12-29,RS,Dom Pedro de Alcântara,19,2,2534.0,751.8797,0.1053
2020-12-29,RS,Dona Francisca,23,1,3041.0,766.9223099999998,0.0435
2020-12-29,RS,Doutor Maurício Cardoso,91,6,4549.0,2039.4442,0.0659
2020-12-29,RS,Doutor Ricardo,99,0,1983.0,5012.65823,0.0
2020-12-29,RS,Eldorado do Sul,1707,35,41285.0,4073.79123,0.0205
2020-12-29,RS,Encantado,782,17,22706.0,3417.83217,0.0217
2020-12-29,RS,Encruzilhada do Sul,378,8,25877.0,1456.08629,0.0212
2020-12-29,RS,Engenho Velho,31,0,1034.0,3156.82281,0.0
2020-12-29,RS,Entre Rios do Sul,83,4,2792.0,3009.42712,0.0482
2020-12-29,RS,Entre-Ijuís,462,5,8475.0,5492.80704,0.0108
2020-12-29,RS,Erebango,113,0,2991.0,3789.40309,0.0
2020-12-29,RS,Erechim,6087,60,105862.0,5708.3642,0.0099
2020-12-29,RS,Ernestina,47,1,3168.0,1482.64984,0.0213
2020-12-29,RS,Erval Grande,90,0,4859.0,1867.60739,0.0
2020-12-29,RS,Erval Seco,110,1,6912.0,1617.17142,0.0091
2020-12-29,RS,Esmeralda,75,1,3282.0,2281.71585,0.0133
2020-12-29,RS,Esperança do Sul,102,6,2926.0,3535.5286,0.0588
2020-12-29,RS,Espumoso,672,11,15588.0,4310.17895,0.0164
2020-12-29,RS,Estação,329,4,5958.0,5538.72054,0.0122
2020-12-29,RS,Esteio,4877,123,83202.0,5856.21825,0.0252
2020-12-29,RS,Estrela,1362,14,34116.0,3959.41742,0.0103
2020-12-29,RS,Estrela Velha,24,0,3655.0,657.53425,0.0
2020-12-29,RS,Estância Velha,2007,46,50022.0,3960.76729,0.0229
2020-12-29,RS,Eugênio de Castro,91,0,2396.0,3869.04762,0.0
2020-12-29,RS,Fagundes Varela,77,0,2731.0,2809.19372,0.0
2020-12-29,RS,Farroupilha,3123,31,72331.0,4274.51034,0.0099
2020-12-29,RS,Faxinal do Soturno,116,1,6677.0,1740.95753,0.0086
2020-12-29,RS,Faxinalzinho,82,1,2315.0,3590.19264,0.0122
2020-12-29,RS,Fazenda Vilanova,93,2,4533.0,2018.22917,0.0215
2020-12-29,RS,Feliz,669,6,13547.0,4904.69208,0.009000000000000001
2020-12-29,RS,Flores da Cunha,1181,10,30745.0,3801.95087,0.0085
2020-12-29,RS,Floriano Peixoto,57,1,1766.0,3281.519860000001,0.0175
2020-12-29,RS,Fontoura Xavier,245,6,10304.0,2392.3445,0.0245
2020-12-29,RS,Formigueiro,170,0,6664.0,2569.52842,0.0
2020-12-29,RS,Forquetinha,18,0,2412.0,750.0,0.0
2020-12-29,RS,Fortaleza dos Valos,196,3,4320.0,4574.0956799999985,0.0153
2020-12-29,RS,Frederico Westphalen,1501,13,31313.0,4765.38193,0.0087
2020-12-29,RS,Garibaldi,2372,18,35070.0,6693.00226,0.0076
2020-12-29,RS,Garruchos,15,1,2924.0,519.75052,0.0667
2020-12-29,RS,Gaurama,183,1,5534.0,3333.94061,0.0055
2020-12-29,RS,General Câmara,215,8,8385.0,2571.46274,0.0372
2020-12-29,RS,Gentil,73,1,1634.0,4489.5449,0.0137
2020-12-29,RS,Getúlio Vargas,841,9,16212.0,5196.49036,0.0107
2020-12-29,RS,Giruá,712,23,16004.0,4488.4322,0.0323
2020-12-29,RS,Glorinha,270,9,8098.0,3291.07752,0.0333
2020-12-29,RS,Gramado,3268,40,36232.0,8939.95349,0.0122
2020-12-29,RS,Gramado Xavier,77,1,4325.0,1769.30147,0.013000000000000001
2020-12-29,RS,Gramado dos Loureiros,74,0,2082.0,3595.724,0.0
2020-12-29,RS,Gravataí,9437,226,281519.0,3327.3394,0.0239
2020-12-29,RS,Guabiju,124,0,1503.0,8322.14765,0.0
2020-12-29,RS,Guaporé,1634,18,25727.0,6292.3598299999985,0.011000000000000001
2020-12-29,RS,Guarani das Missões,86,4,7537.0,1152.3516,0.0465
2020-12-29,RS,Guaíba,2651,93,98143.0,2698.52095,0.0351
2020-12-29,RS,Harmonia,201,4,4866.0,4087.85845,0.0199
2020-12-29,RS,Herval,152,3,6821.0,2230.7015,0.0197
2020-12-29,RS,Herveiras,21,1,3018.0,695.59457,0.0476
2020-12-29,RS,Horizontina,711,4,19329.0,3667.0277,0.0056
2020-12-29,RS,Hulha Negra,84,2,6776.0,1228.78877,0.0238
2020-12-29,RS,Humaitá,34,1,4762.0,717.90541,0.0294
2020-12-29,RS,Ibarama,61,0,4406.0,1386.67879,0.0
2020-12-29,RS,Ibiaçá,272,7,4709.0,5788.46563,0.0257
2020-12-29,RS,Ibiraiaras,359,13,7262.0,4941.50034,0.0362
2020-12-29,RS,Ibirapuitã,107,6,4013.0,2675.0,0.0561
2020-12-29,RS,Ibirubá,1554,18,20350.0,7612.7957700000015,0.0116
2020-12-29,RS,Igrejinha,1744,34,36899.0,4670.59454,0.0195
2020-12-29,RS,Ijuí,3308,58,83475.0,3949.19058,0.0175
2020-12-29,RS,Ilópolis,67,0,4078.0,1647.8111199999996,0.0
2020-12-29,RS,Imbé,1159,26,22800.0,4980.447770000002,0.0224
2020-12-29,RS,Imigrante,134,2,3120.0,4322.58065,0.0149
2020-12-29,RS,Importados/Indefinidos,0,0,,,0.0
2020-12-29,RS,Independência,193,1,6167.0,3159.2732,0.0052
2020-12-29,RS,Inhacorá,51,1,2226.0,2302.48307,0.0196
2020-12-29,RS,Ipiranga do Sul,27,0,1889.0,1436.17021,0.0
2020-12-29,RS,Ipê,317,3,6640.0,4739.12393,0.0095
2020-12-29,RS,Iraí,120,1,7241.0,1680.43691,0.0083
2020-12-29,RS,Itaara,175,6,5499.0,3160.5562600000007,0.0343
2020-12-29,RS,Itacurubi,30,3,3465.0,867.05202,0.1
2020-12-29,RS,Itapuca,39,1,2094.0,1888.61985,0.0256
2020-12-29,RS,Itaqui,874,9,37620.0,2331.35053,0.0103
2020-12-29,RS,Itati,55,3,2419.0,2294.53484,0.0545
2020-12-29,RS,Itatiba do Sul,96,1,3324.0,2971.21634,0.0104
2020-12-29,RS,Ivorá,12,0,1910.0,637.95853,0.0
2020-12-29,RS,Ivoti,1005,15,24293.0,4070.47388,0.0149
2020-12-29,RS,Jaboticaba,35,0,3810.0,927.64378,0.0
2020-12-29,RS,Jacuizinho,29,0,2692.0,1071.69254,0.0
2020-12-29,RS,Jacutinga,134,1,3561.0,3778.90581,0.0075
2020-12-29,RS,Jaguari,278,12,10848.0,2582.4431,0.0432
2020-12-29,RS,Jaguarão,351,5,26680.0,1324.5283,0.0142
2020-12-29,RS,Jaquirana,94,3,3716.0,2566.90333,0.0319
2020-12-29,RS,Jari,7,1,3503.0,200.80321,0.1429
2020-12-29,RS,Jóia,214,1,8560.0,2498.24889,0.0047
2020-12-29,RS,Júlio de Castilhos,584,4,19293.0,3037.86933,0.0068
2020-12-29,RS,Lagoa Bonita do Sul,15,0,2903.0,513.52277,0.0
2020-12-29,RS,Lagoa Vermelha,1156,17,27807.0,4161.56671,0.0147
2020-12-29,RS,Lagoa dos Três Cantos,47,0,1609.0,2924.70442,0.0
2020-12-29,RS,Lagoão,36,1,6452.0,557.18929,0.0278
2020-12-29,RS,Lajeado,6341,59,84014.0,7457.10489,0.0093
2020-12-29,RS,Lajeado do Bugre,95,3,2564.0,3702.26033,0.0316
2020-12-29,RS,Lavras do Sul,76,1,7480.0,1020.95648,0.0132
2020-12-29,RS,Liberato Salzano,78,2,5219.0,1513.97516,0.0256
2020-12-29,RS,Lindolfo Collor,241,5,6054.0,3934.69388,0.0207
2020-12-29,RS,Linha Nova,43,1,1714.0,2501.45433,0.0233
2020-12-29,RS,Machadinho,298,3,5445.0,5491.0632,0.0101
2020-12-29,RS,Mampituba,161,0,2981.0,5415.40531,0.0
2020-12-29,RS,Manoel Viana,161,2,7299.0,2203.36663,0.0124
2020-12-29,RS,Maquiné,237,6,6714.0,3547.37315,0.0253
2020-12-29,RS,Maratá,68,0,2691.0,2516.6543300000008,0.0
2020-12-29,RS,Marau,3186,34,44161.0,7102.41206,0.0107
2020-12-29,RS,Marcelino Ramos,84,1,4402.0,1944.89465,0.0119
2020-12-29,RS,Mariana Pimentel,55,2,3885.0,1414.60905,0.0364
2020-12-29,RS,Mariano Moro,94,2,2031.0,4678.94475,0.0213
2020-12-29,RS,Marques de Souza,89,2,4009.0,2227.78473,0.0225
2020-12-29,RS,Mata,4,0,4823.0,83.38545,0.0
2020-12-29,RS,Mato Castelhano,121,2,2540.0,4760.03147,0.0165
2020-12-29,RS,Mato Leitão,178,0,4515.0,3892.41198,0.0
2020-12-29,RS,Mato Queimado,14,2,1648.0,859.42296,0.1429
2020-12-29,RS,Maximiliano de Almeida,166,1,4377.0,3847.93695,0.006
2020-12-29,RS,Maçambará,65,3,4587.0,1424.81368,0.0462
2020-12-29,RS,Minas do Leão,147,1,8075.0,1814.1429100000007,0.0068
2020-12-29,RS,Miraguaí,98,4,4925.0,1995.52026,0.0408
2020-12-29,RS,Montauri,142,4,1453.0,9854.26787,0.0282
2020-12-29,RS,Monte Alegre dos Campos,46,2,3226.0,1423.26733,0.0435
2020-12-29,RS,Monte Belo do Sul,108,3,2548.0,4268.7747,0.0278
2020-12-29,RS,Montenegro,2630,34,65264.0,4001.76504,0.0129
2020-12-29,RS,Mormaço,80,3,3085.0,2569.86829,0.0375
2020-12-29,RS,Morrinhos do Sul,110,2,2949.0,3768.41384,0.0182
2020-12-29,RS,Morro Redondo,68,5,6568.0,1032.02307,0.0735
2020-12-29,RS,Morro Reuter,243,2,6407.0,3730.99954,0.0082
2020-12-29,RS,Mostardas,194,5,12804.0,1510.08017,0.0258
2020-12-29,RS,Muitos Capões,45,2,3162.0,1418.2162,0.0444
2020-12-29,RS,Muliterno,93,1,1893.0,4902.4776,0.0108
2020-12-29,RS,Muçum,326,7,4954.0,6571.2558,0.0215
2020-12-29,RS,Nicolau Vergueiro,18,2,1682.0,1075.26882,0.1111
2020-12-29,RS,Nonoai,433,6,11695.0,3722.16969,0.0139
2020-12-29,RS,Nova Alvorada,181,2,3625.0,4941.30494,0.011000000000000001
2020-12-29,RS,Nova Araçá,760,4,4759.0,15748.0315,0.0053
2020-12-29,RS,Nova Bassano,698,5,9916.0,6976.511740000001,0.0072
2020-12-29,RS,Nova Boa Vista,121,1,1775.0,6902.452940000001,0.0083
2020-12-29,RS,Nova Bréscia,126,0,3330.0,3775.84657,0.0
2020-12-29,RS,Nova Candelária,120,0,2698.0,4464.28571,0.0
2020-12-29,RS,Nova Esperança do Sul,101,1,5352.0,1866.91312,0.0099
2020-12-29,RS,Nova Hartz,885,16,21615.0,4045.71429,0.0181
2020-12-29,RS,Nova Palma,77,1,6512.0,1181.88795,0.013000000000000001
2020-12-29,RS,Nova Petrópolis,873,4,21353.0,4053.67756,0.0046
2020-12-29,RS,Nova Prata,1586,9,27257.0,5736.40046,0.0057
2020-12-29,RS,Nova Pádua,119,4,2553.0,4652.07193,0.0336
2020-12-29,RS,Nova Ramada,59,1,2242.0,2660.0541,0.0169
2020-12-29,RS,Nova Roma do Sul,91,2,3689.0,2448.21092,0.022000000000000002
2020-12-29,RS,Nova Santa Rita,945,23,29300.0,3160.00669,0.0243
2020-12-29,RS,Novo Barreiro,373,6,4164.0,8934.13174,0.0161
2020-12-29,RS,Novo Cabrais,60,0,4196.0,1421.12743,0.0
2020-12-29,RS,Novo Hamburgo,11983,294,246748.0,4850.78856,0.0245
2020-12-29,RS,Novo Machado,31,0,3323.0,952.08845,0.0
2020-12-29,RS,Novo Tiradentes,21,0,2211.0,954.54545,0.0
2020-12-29,RS,Novo Xingu,14,1,1719.0,817.7570099999998,0.0714
2020-12-29,RS,Não-Me-Toque,801,10,17624.0,4510.64309,0.0125
2020-12-29,RS,Osório,4207,49,45994.0,9064.07549,0.0116
2020-12-29,RS,Paim Filho,212,1,3828.0,5611.43462,0.0047
2020-12-29,RS,Palmares do Sul,188,7,11318.0,1659.31156,0.0372
2020-12-29,RS,Palmeira das Missões,1537,29,33303.0,4639.1597,0.0189
2020-12-29,RS,Palmitinho,116,3,7057.0,1643.9909300000004,0.0259
2020-12-29,RS,Panambi,1244,22,43667.0,2819.07179,0.0177
2020-12-29,RS,Pantano Grande,260,0,9174.0,2862.49037,0.0
2020-12-29,RS,Paraí,584,5,7657.0,7557.913809999999,0.0086
2020-12-29,RS,Paraíso do Sul,108,1,7611.0,1416.76505,0.0093
2020-12-29,RS,Pareci Novo,221,1,3837.0,5722.42361,0.0045
2020-12-29,RS,Parobé,2820,58,58272.0,4791.19236,0.0206
2020-12-29,RS,Passa Sete,47,2,5702.0,817.81799,0.0426
2020-12-29,RS,Passo Fundo,13450,221,203275.0,6569.88501,0.0164
2020-12-29,RS,Passo do Sobrado,80,4,6535.0,1216.91512,0.05
2020-12-29,RS,Paulo Bento,125,1,2293.0,5437.14659,0.008
2020-12-29,RS,Paverama,247,6,8487.0,2900.763360000001,0.0243
2020-12-29,RS,Pedras Altas,5,0,1982.0,255.88536,0.0
2020-12-29,RS,Pedro Osório,205,8,7730.0,2660.26473,0.039
2020-12-29,RS,Pejuçara,130,2,3874.0,3370.4952,0.0154
2020-12-29,RS,Pelotas,9864,259,342405.0,2874.69545,0.0263
2020-12-29,RS,Picada Café,137,2,5742.0,2387.5915,0.0146
2020-12-29,RS,Pinhal,69,0,2579.0,2674.4186,0.0
2020-12-29,RS,Pinhal Grande,4,1,4350.0,92.40009,0.25
2020-12-29,RS,Pinhal da Serra,37,1,1941.0,1929.09281,0.027000000000000003
2020-12-29,RS,Pinheirinho do Vale,86,3,4871.0,1755.4603,0.0349
